atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	distance_min	distance_max	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
N_pi_don_pos	581	5.0	8.30487559998928	0.602055977816989	0.1308642804943062	1.1759023428474868	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	581	4.0	6.9264074534378	0.5774999560579808	0.1372580047848015	1.177519830572011	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak;pi
O_pi_acc_neg	497	0.0	4.1163942664553685	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_acc_neg	497	0.0	5.6248722888078095	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_acc_neg	497	5.0	6.2546636648782	0.799403495998752	0.1509391367113649	1.573812332813241	0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_acc_neg	497	5.0	11.169079596362511	0.4476644612353173	0.0960829431771461	0.8434856871653922	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_acc_neg	497	5.0	9.28132900651453	0.5387159529083085	0.1170650928985692	1.1277696005122444	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_acc_neg	497	2.0	0.6045791324288382	3.308086390552703	0.0	5.858762805380939	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
O_pi_mix	574	0.0	1.4824493000691343	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
O_pi_mix	574	0.0	1.3447445877598774	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
O_pi_mix	574	1.0	2.376381329514435	0.420807884483897	0.0	1.4866483168919555	0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
O_pi_mix	574	3.0	4.439643233827434	0.6757299724315208	0.0	1.4753721578774266	0	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
O_pi_mix	574	8.0	6.187401500289851	1.2929498755859363	0.5246099308701453	2.187582655526757	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
O_pi_mix	574	4.0	1.06474924114174	3.756753088371085	0.951964302892838	7.461456776808735	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
N_pi_arom_don	628	0.0	0.7232226429688409	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	628	1.0	1.1363963080742852	0.8799746997546836	0.0	2.480535634697316	0	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	628	0.0	1.2688461154458557	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	628	1.0	2.4940436877903385	0.4009552859460836	0.0	0.9401394743034912	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	628	6.0	3.235570446041105	1.854387070243309	0.4989612028622813	3.666653252046644	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	628	6.0	2.889125057404533	2.076753301011533	0.7552165110516742	3.768520639473606	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
C_ali_apol	369	0.0	0.0989910552186087	0.0	0.0		0	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_ali_apol	369	0.0	0.1792124683738005	0.0	0.0		0	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_ali_apol	369	0.0	4.788088476030288	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_ali_apol	369	17.0	30.193191924709105	0.5630408352449734	0.3237375927328272	0.8367818425801842	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_ali_apol	369	76.0	88.56217734703934	0.8581541497358037	0.6837034384359911	1.0449722623439457	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_ali_apol	369	136.0	113.14010479917089	1.2020494433994606	1.037143261934956	1.4105837388404645	+	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
C_pi_phenyl	416	0.0	0.1184757929561992	0.0	0.0		0	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_pi_phenyl	416	0.0	0.7998880721372289	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_pi_phenyl	416	0.0	6.7324307787664095	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_pi_phenyl	416	11.0	35.754068575811026	0.3076572943489266	0.1395770146559045	0.5333470862250173	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_pi_phenyl	416	66.0	86.50307325672398	0.7629786724932313	0.5791326602033473	0.9547563122047756	-	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_pi_phenyl	416	84.0	89.59147379574607	0.9375892196115256	0.7369051953927629	1.126751920793217	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic;pi
C_ali_don	370	0.0	0.0568858254392418	0.0	0.0		0	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_don	370	0.0	0.4923714953179388	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_don	370	0.0	4.067634411873946	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_don	370	2.0	21.03673279751134	0.0950717974721151	0.0	0.2399615202226084	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_don	370	23.0	49.68205685557028	0.4629437961246822	0.2918960231683659	0.6227310218223425	-	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_don	370	48.0	54.99255873719821	0.8728453649408336	0.6460744302863427	1.0853715457779736	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
N_pi_amide_don	397	0.0	1.8349799129305648	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	397	0.0	13.017062501650884	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	397	0.0	12.364620898863034	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	397	10.0	14.218607158927938	0.7033037686621046	0.3073132156082346	1.1208469899742626	0	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	397	29.0	25.878818962635243	1.1206075532995237	0.7864886639166435	1.5328649268863253	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	397	20.0	16.715601739447305	1.1964869893257757	0.7374430884702614	1.7108817130501286	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;hbond_weak;pi
S_mix	663	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
S_mix	663	0.0	0.0				?	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
S_mix	663	0.0	0.1152151636317251	0.0	0.0		0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
S_mix	663	2.0	1.516781604685531	1.3185813922200442	0.0	2.6913241683460507	0	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
S_mix	663	2.0	2.127630687567975	0.9400127624057418	0.0	2.3658903249389525	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
S_mix	663	5.0	2.932757938844481	1.7048798790295054	0.4733839372984009	3.0358812573881875	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hbond_weak
C_pi_pos	642	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
C_pi_pos	642	0.0	0.0				?	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
C_pi_pos	642	0.0	0.1457002281927917	0.0	0.0		0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_pos	642	0.0	0.7680367430543038	0.0	0.0	0.0	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_pos	642	0.0	2.32975465692715	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_pos	642	3.0	2.33057631228544	1.287235257728206	0.0	2.612976850525909	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_neg	551	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
C_pi_neg	551	0.0	0.1218606382673729	0.0	0.0		0	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_neg	551	1.0	1.4686402369329057	0.6809019491992065	0.0	2.125390135878953	0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_neg	551	2.0	3.296965096645996	0.6066184934849936	0.0	1.638854705525102	0	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_neg	551	4.0	6.263332139941705	0.6386376948608109	0.136703593188763	1.2559648699987636	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
C_pi_neg	551	0.0	4.566392741940824	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;pi
Water	380	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
Water	380	0.0	0.0				?	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
Water	380	0.0	0.0				?	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
Water	380	0.0	0.0				?	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
Water	380	0.0	0.0				?	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
Water	380	0.0	0.0				?	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
S_apol	602	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
S_apol	602	0.0	0.0				?	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	
S_apol	602	0.0	0.2402169336243881	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
S_apol	602	1.0	2.0043212729427147	0.4989220109068716	0.0	1.4462626039556623	0	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
S_apol	602	11.0	8.08102196316421	1.3612139714681375	0.6048875352858808	2.126408669517826	0	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
S_apol	602	15.0	10.003527226344	1.4994711026024832	0.8207957647114001	2.150603356866718	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hydrophobic
O_pi_acc	376	0.0	3.742265939062323	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
O_pi_acc	376	2.0	13.56584291753894	0.1474290991099602	0.0	0.3974705541481124	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
O_pi_acc	376	15.0	22.46884318748368	0.6675911116045254	0.3695669701568646	1.0561357103754294	0	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
O_pi_acc	376	33.0	43.75123031587013	0.7542645032322605	0.511333428405647	0.9795704792764086	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
O_pi_acc	376	28.0	38.70346562779136	0.7234494261902572	0.4889164484023259	0.9654001146940197	-	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
O_pi_acc	376	26.0	5.123307558402656	5.074846611025295	3.832646035016476	6.450666563569066	+	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	desolvation;hydrophobic;pi
C_ali_weak_pol	364	0.0	0.0568858254392418	0.0	0.0		0	0.0	180.0	2.5	2.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_weak_pol	364	0.0	0.4182547634475953	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_weak_pol	364	1.0	5.270691387785456	0.1897284296169277	0.0	0.6255287430653598	-	0.0	180.0	3.0	3.25	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_weak_pol	364	7.0	31.810778121366265	0.2200512031894727	0.0631091872638681	0.3766486128267893	-	0.0	180.0	3.25	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_weak_pol	364	46.0	75.5693098952298	0.6087127176862532	0.4343863908302771	0.8214229671132822	-	0.0	180.0	3.5	3.75	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
C_ali_weak_pol	364	87.0	89.56308379112471	0.971382363328375	0.8080971466954147	1.146518492496543	0	0.0	180.0	3.75	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0.0	hbond_weak;hydrophobic
O_ali_mix	1202	0.0	4.917437250759044	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_ali_mix	1202	0.0	9.597205064880628	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_ali_mix	1202	8.0	13.026559310481629	0.6141299332635686	0.2497120339115235	1.017576139394084	0	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_ali_mix	1202	11.0	17.42235982404539	0.6313725643995941	0.242457658087954	1.06013677549285	0	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_ali_mix	1202	12.0	17.10785158187733	0.7014323185216211	0.3528538371320836	1.057343042654429	0	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_ali_mix	1202	6.0	1.6578601963983937	3.619123019561394	1.3071830081726816	6.067173271268546	+	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
C_pi_carbonyl	977	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	
C_pi_carbonyl	977	1.0	0.8518365250044623	1.17393416535498	0.0	3.999741225679562	0	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
C_pi_carbonyl	977	1.0	3.404650246198648	0.2937159260680352	0.0	0.977632791162612	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
C_pi_carbonyl	977	20.0	16.461310500773752	1.2149700960357872	0.7512406109213341	1.7627193147154183	0	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
C_pi_carbonyl	977	46.0	41.22168949205273	1.1159173863766183	0.8177979567266233	1.4364256904567407	0	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
C_pi_carbonyl	977	73.0	56.18603202652199	1.2992553018433686	0.9870219887177998	1.590395884566489	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi	1443	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	
N_pi	1443	0.0	0.0				?	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	
N_pi	1443	0.0	0.0				?	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	
N_pi	1443	0.0	0.2611058995174707	0.0	0.0		0	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi	1443	2.0	1.01081301856387	1.9786053041160216	0.0	4.250121689073597	0	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi	1443	1.0	0.2229381998488673	4.4855480158981855	0.0		0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	0.0	0.9029802552280632	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	0.0	0.4491188332906437	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	1.0	1.0732084383834828	0.9317854428225026	0.0	3.4043662165412183	0	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	1.0	2.3266493031414366	0.4298026344794646	0.0	1.3329860861236933	0	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	2.0	4.8275430624522055	0.414289416816528	0.0	1.049714556134768	0	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
N_pi_arom_acc	1407	4.0	2.7659567919349386	1.4461541885481806	0.3173896040969796	2.6407727074444205	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;pi
C_pi_don	1301	0.0	0.0				?	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	
C_pi_don	1301	0.0	0.6080571792385149	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	hydrophobic;hbond_weak;pi
C_pi_don	1301	0.0	2.428277984391608	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	hydrophobic;hbond_weak;pi
C_pi_don	1301	2.0	9.55789546081227	0.2092510854716998	0.0	0.5327695280702465	-	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	hydrophobic;hbond_weak;pi
C_pi_don	1301	10.0	17.18345598633141	0.5819551089114149	0.2985707832317401	0.9715838576998268	-	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	hydrophobic;hbond_weak;pi
C_pi_don	1301	19.0	19.206221741510888	0.9892627636873954	0.5968987846307529	1.3946925171384528	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	hydrophobic;hbond_weak;pi
N_don_pos	1286	1.0	1.556477739142023	0.6424762621733542	0.0	2.062843155925421	0	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_don_pos	1286	0.0	4.753074963903097	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_don_pos	1286	0.0	4.14227690617743	0.0	0.0	0.0	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_don_pos	1286	1.0	4.692001730412304	0.2131286511508013	0.0	0.6713921013979952	-	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_don_pos	1286	1.0	4.689615590179791	0.2132370939089406	0.0	0.7186567741328538	-	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_don_pos	1286	2.0	3.297696468899609	0.6064839559558886	0.0	1.5509433901784886	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_pi_don_pos	1251	0.0	1.4679773290147704	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	1251	0.0	6.76614191125745	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	1251	1.0	6.187806004595871	0.161608169237573	0.0	0.5560866236990255	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	1251	3.0	13.175877096782672	0.2276888269345309	0.0	0.5274038461116425	-	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	1251	6.0	17.87543977353751	0.3356560776133908	0.1056526119410357	0.6649545393154208	-	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
N_pi_don_pos	1251	11.0	13.288204603322288	0.8278018233742279	0.360393317920521	1.3783588371529345	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak;pi
O_pi_acc_neg	1075	0.0	10.21395327659604	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_acc_neg	1075	1.0	16.714523512707714	0.0598282086378184	0.0	0.1970401847281931	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_acc_neg	1075	6.0	14.69941909656739	0.4081793954293827	0.1351661283802184	0.7708061039599742	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_acc_neg	1075	15.0	26.399690472845062	0.56818847991529	0.3201681581279956	0.8366111700909251	-	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_acc_neg	1075	9.0	22.63424620596399	0.3976275559655507	0.1849792100995316	0.6842341576415134	-	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_acc_neg	1075	5.0	2.072873358521539	2.412110696220348	0.5873649207159781	3.9928955877270274	0	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;pi
O_pi_mix	1215	0.0	3.1280502586072823	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_pi_mix	1215	0.0	3.132128208759692	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_pi_mix	1215	1.0	4.892999839450898	0.2043736016374409	0.0	0.6965173862328903	-	0.0	180.0	3.0	3.25	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_pi_mix	1215	5.0	11.170004565415423	0.4476273909037606	0.0957801051715303	0.900807538214612	-	0.0	180.0	3.25	3.5	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_pi_mix	1215	16.0	14.20163845159025	1.1266305683347666	0.633633357409628	1.6880710253005	0	0.0	180.0	3.5	3.75	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
O_pi_mix	1215	11.0	1.932753761321778	5.691361320894434	3.363606839475555	8.479683942123577	+	0.0	180.0	3.75	4.0	sulfur_aromatic	[s]	0.0	desolvation;hbond_weak
N_pi_arom_don	1336	0.0	1.2981529039500406	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	sulfur_aromatic	[s]	0.0	desolvation;hydrophobic;hbond_weak;pi
