atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
O_pi_mix	893	0.0	1.212686942034121	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	1.0	0.5081857744360374	1.967784322789745	0.0	7.448729301270356	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	0.0	0.614878774998779	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	2.0	1.5673181281273754	1.2760651230325466	0.0	3.0868454919128974	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	1.0	3.208646437938658	0.3116578966682392	0.0	1.0071561366285695	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	1.0	3.3340167887374466	0.2999385016230492	0.0	0.9438830761437854	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
O_pi_mix	893	0.0	0.9121931306603608	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation
N_pi_arom_don	999	0.0	1.673835384622674	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_arom_don	999	0.0	0.8491412560048525	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_arom_don	999	0.0	0.5394902856783701	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_arom_don	999	0.0	0.8193360607238627	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_arom_don	999	1.0	0.6278351346445996	1.5927748302364009	0.0	5.0252685518624	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_arom_don	999	2.0	0.9034985251548716	2.2136173378447666	0.0	3.671923019269037	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_arom_don	999	3.0	3.515141543123541	0.8534506969907708	0.0	1.679486128413102	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_arom_don	999	1.0	1.1031595684887583	0.906487174262488	0.0	2.74973021301112	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
C_pi_phenyl	566	2.0	6.3119219985834265	0.316860696385167	0.0	0.8773886502597444	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	3.0	6.1886173183331135	0.4847609483160031	0.0	1.1998681923004522	0	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	6.0	7.186979357575262	0.8348430823967575	0.1738985124690095	1.7388313442015078	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	6.0	10.341203553978946	0.5802032586131043	0.1087982720467587	1.153614408892462	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	9.0	13.539881581602488	0.6647030068733305	0.2266188230785626	1.194533907606317	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	21.0	25.51613003380251	0.8230088172532526	0.4191782890384993	1.2696223957546038	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	79.0	71.64799448538062	1.1026128584257793	0.7507349479391111	1.4797696735322066	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
C_pi_phenyl	566	55.0	53.37876124920331	1.0303723562116365	0.6010383784920762	1.5482595523330898	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	hydrophobic;pi
N_pi_amide_don	459	0.0	19.986862705057515	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_amide_don	459	1.0	10.422780405188458	0.0959436888358695	0.0	0.3057172016055509	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_amide_don	459	0.0	4.546716233583098	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hbond_weak;pi
N_pi_amide_don	459	1.0	4.676961469865132	0.2138140342705959	0.0	0.7299123350751403	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_amide_don	459	5.0	6.235756601878712	0.8018273193173701	0.1702028762223151	1.5040422203268715	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_amide_don	459	4.0	8.634746477679942	0.463244637273329	0.1040666034614518	1.0403230605363512	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_amide_don	459	16.0	20.85550807173576	0.7671834196014556	0.4252525267316895	1.1608189781949154	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
N_pi_amide_don	459	7.0	12.04679527924225	0.5810673990668416	0.2157383512510015	1.0601253640992714	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
C_pi_pos	1015	0.0	0.0				?	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	
C_pi_pos	1015	0.0	0.0				?	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	
C_pi_pos	1015	0.0	0.0				?	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	
C_pi_pos	1015	0.0	0.0				?	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	
C_pi_pos	1015	0.0	0.0				?	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	
C_pi_pos	1015	0.0	0.2321881047010205	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_pos	1015	4.0	2.6217084855997794	1.5257226430668178	0.4340072713150122	2.749578037392261	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_pos	1015	1.0	1.4687704501654582	0.6808415841204792	0.0	2.0754636781318405	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	0.0	0.8135866785032694	0.0	0.0	0.0	-	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	0.0	0.4750108547233563	0.0	0.0	0.0	-	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	0.0	0.338940862989487	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	0.0	0.4923589991090732	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	0.0	0.8086930312100101	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	1.0	2.2832665913511443	0.4379690062421667	0.0	1.3880061847886949	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	5.0	8.365696462589503	0.5976788689811379	0.1342869051283479	1.1009045314312045	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
C_pi_neg	835	3.0	5.017391942016605	0.597920201305667	0.0	1.2862007221465923	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
O_pi_acc	453	122.0	27.11217161500196	4.499823980624769	3.869822518355589	5.272839762498735	+	0	180	0.0	0.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
O_pi_acc	453	75.0	21.30324549624305	3.5205903256959923	2.8548914051702874	4.17343774305686	+	0	180	0.5	1.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
O_pi_acc	453	24.0	19.93426004562449	1.2039574052445414	0.7898229007531188	1.667322742554282	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;pi
O_pi_acc	453	26.0	19.14681757857545	1.3579280156245384	0.8999449068291597	1.8695633602421564	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
O_pi_acc	453	25.0	18.893392311534445	1.3232139357386583	0.8566212591149589	1.8715353713136127	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
O_pi_acc	453	15.0	18.39369710847778	0.8154967384499551	0.4388371893252711	1.239279011948179	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
O_pi_acc	453	22.0	24.85040536613822	0.8852974297947569	0.5344761699590593	1.2319256221165102	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
O_pi_acc	453	6.0	6.333761765526321	0.9473043385775992	0.28618331632609	1.7118789205856522	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	c1[nd2H0][cd2]cc[nd2H0]1	2	desolvation;hydrophobic;pi
C_pi_carbonyl	442	1.0	0.1059830629061175	9.4354699003729	9.4354699003729		0	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	0.0	0.0				?	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
C_pi_carbonyl	442	0.0	0.2203101923896352	0.0	0.0		0	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	0.0	0.225894727476259	0.0	0.0		0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	2.0	0.7251071294825021	2.7582131228352003	0.0	7.177074099289674	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	5.0	4.997278113273871	1.000544673853332	0.2165101147258388	1.982575583145178	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	28.0	28.0118089371948	0.9995784300392282	0.6931283695763646	1.2941812223862057	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_carbonyl	442	32.0	18.59458590409623	1.720931036864374	1.2493922445440613	2.263233434394282	+	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi	676	0.0	0.0				?	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	0.0	0.0				?	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	0.0	0.0				?	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	0.0	0.0				?	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	0.0	0.0				?	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	0.0	0.0				?	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	
N_pi	676	1.0	0.4085346746645533	2.447772642116847	0.0	6.055542827359608	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi	676	1.0	0.5379135541798534	1.8590347691176528	0.0	3.7144318614482	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_acc	670	0.0	0.4049833554077932	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_arom_acc	670	0.0	0.0406104477377452	0.0	0.0		0	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_arom_acc	670	0.0	0.3509081178373884	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_arom_acc	670	1.0	0.2118338881594578	4.720680003981472	0.0		0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_acc	670	0.0	0.2742297518712275	0.0	0.0	0.0	-	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_acc	670	0.0	0.1823541002940424	0.0	0.0		0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_acc	670	1.0	1.7294300147184882	0.5782251906636287	0.0	2.06775009495993	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_acc	670	1.0	0.3862952785295929	2.5886933016795672	0.0	9.71269115938076	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_don	618	1.0	1.6014680865447342	0.6244270544020403	0.0	2.3028670642967013	0	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;hbond_weak;pi
C_pi_don	618	0.0	0.8981134499419281	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;hbond_weak;pi
C_pi_don	618	0.0	1.3611656334783508	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;hbond_weak;pi
C_pi_don	618	4.0	1.722746746267909	2.321873489916869	0.6207985820432879	4.25827617455649	0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_don	618	1.0	1.6404117434331074	0.6096030487487045	0.0	2.1310950167871265	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_don	618	0.0	1.986367291493588	0.0	0.0	0.0	-	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_don	618	3.0	7.526818712118918	0.3985747650823189	0.0	0.9083535600687028	-	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_don	618	6.0	4.254781454738917	1.4101781874876986	0.503161919689658	2.6963574641163905	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
N_pi_don_pos	581	1.0	3.643501644034216	0.2744612457187652	0.0	1.0152552537296644	0	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_don_pos	581	1.0	2.606583051180765	0.3836440199160377	0.0	1.1956889404320747	0	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_don_pos	581	3.0	1.7735695082198286	1.6915040465547737	0.0	4.49855224076838	0	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_don_pos	581	2.0	1.3965346594485248	1.4321162646903276	0.0	4.091733314048391	0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_don_pos	581	1.0	1.4689088226684672	0.6807774482444511	0.0	2.4813592655322045	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_don_pos	581	1.0	2.7074650685805763	0.3693491789071402	0.0	1.390193045281996	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_don_pos	581	2.0	7.930672986488312	0.2521854076454105	0.0	0.6358729482384087	-	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
N_pi_don_pos	581	4.0	4.368069121549638	0.9157364246518472	0.0	2.072179325903812	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	0.0	5.485694968280351	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	2.0	4.752483815159248	0.4208325746676916	0.0	0.9687122345702096	-	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	0.0	4.68503800973897	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	1.0	4.447231338024759	0.224859001925488	0.0	0.8002942676117758	-	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	2.0	4.685770914284832	0.4268241099672392	0.0	1.2101271970212937	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	5.0	6.129603548842881	0.8157134405444342	0.1671206758014403	1.6112922588340717	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	6.0	5.76554793200401	1.0406643168630283	0.3592283265841055	1.9436908517167235	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_acc_neg	497	1.0	1.2415536086883536	0.805442465796105	0.0	2.678486676268317	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;pi
O_pi_mix	574	0.0	2.2227772572358253	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	0.0	2.549857730965423	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	0.0	0.9143705155479968	0.0	0.0	0.0	-	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	0.0	1.6701765656631615	0.0	0.0	0.0	-	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	3.0	2.662967480641362	1.126562761959626	0.0	2.6698661591870056	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	3.0	2.3989051561471664	1.2505704914229456	0.3049239800391235	2.8333051905953583	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	3.0	3.6628482533263433	0.8190347490578158	0.0	1.916003784980772	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
O_pi_mix	574	7.0	1.477399280487201	4.738055644437308	1.8116578308929865	8.118176176884244	+	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation
N_pi_arom_don	628	0.0	1.6769798303837344	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_arom_don	628	0.0	0.8861081004086089	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_arom_don	628	1.0	0.7766163163349096	1.2876371239781652	0.0	3.794664062865724	0	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_arom_don	628	0.0	0.1992834341436252	0.0	0.0		0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_don	628	1.0	0.4552601772562802	2.1965461728427624	0.0	9.705886118641551	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_don	628	2.0	1.1092408830909717	1.803034877714632	0.0	5.469419036785707	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_don	628	6.0	4.256308472067329	1.4096722639761454	0.5188629869469766	2.314008937804951	0	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_arom_don	628	4.0	2.3874070440395	1.6754579031617451	0.0	3.8646781417507694	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
C_pi_phenyl	416	16.0	11.314413764085357	1.414125409730711	0.6799622686924687	2.2324625293177904	0	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	12.0	10.359604001109222	1.1583454347014748	0.467457240959696	2.032852989589496	0	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	13.0	11.059813398170515	1.1754267031440535	0.5630526888534811	1.8686819724831696	0	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	8.0	11.62974805617688	0.6878910842570644	0.1894052111565838	1.30887836269702	0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	16.0	15.896276818929044	1.0065249984164495	0.4910894733419212	1.677914534763517	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	28.0	22.529825214512723	1.2427970360801393	0.7589497314214126	1.7285358354489846	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	63.0	87.66915303217418	0.71861079776691	0.5182713117478339	0.9440163780909172	-	0	180	3.0	3.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
C_pi_phenyl	416	65.0	65.70888663089663	0.9892117083815676	0.6913228992992303	1.3172669990779888	0	0	180	3.5	4.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	hydrophobic;pi
N_pi_amide_don	397	1.0	17.68619865321316	0.0565412624616383	0.0	0.1999175611964042	-	0	180	0.0	0.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_amide_don	397	3.0	9.062511718982284	0.3310340546888582	0.0	0.7760001500558985	-	0	180	0.5	1.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_amide_don	397	2.0	5.874463182289693	0.3404566405368905	0.0	0.9261930688493776	-	0	180	1.0	1.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hbond_weak;pi
N_pi_amide_don	397	5.0	4.905621164812651	1.019238916340364	0.2215055081667381	1.9420813906288168	0	0	180	1.5	2.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_amide_don	397	6.0	6.8198882683488	0.8797798092743083	0.3075950161047329	1.6090032282797817	0	0	180	2.0	2.5	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
N_pi_amide_don	397	9.0	9.340549394213353	0.9635407533496552	0.3655844484002765	1.615377115706085	0	0	180	2.5	3.0	sulfur_thiazole	[s]1:[c]:[n]:[c]:[c]:1	0	desolvation;hydrophobic;pi
