atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
C_pi_don	2288.0	36.0	37.50982692868199	0.9597484965325848	0.7124820150544526	1.2424263340562922	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_don	2288.0	16.0	18.840133118923493	0.8492508996090482	0.4851939284401607	1.2614622330503429	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_don	2288.0	6.0	8.958713326640622	0.6697390329655639	0.220663070617363	1.248575392830207	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
N_don_pos	2527.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_don_pos	2527.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_don_pos	2527.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_don_pos	2527.0	11.0	7.194058403271756	1.529039574518516	0.8303436095293389	2.27519396587026	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_don_pos	2527.0	6.0	15.034352692630293	0.3990860213716515	0.0855974744299847	0.7162513494300373	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_don_pos	2527.0	13.0	16.474561362199317	0.7890953643129063	0.3769090350712091	1.2194402161940128	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_don_pos	2527.0	3.0	6.993361621964726	0.4289782456805337	0.0	0.8603451718495053	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_don_pos	2527.0	5.0	3.5223894455874216	1.419490966924062	0.3198512055803789	2.725168752167342	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_don_pos	2527.0	1.0	1.050525745864112	0.951904324036769	0.0	2.552240669750056	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_don_pos	2526.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_don_pos	2526.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_don_pos	2526.0	18.0	19.71604603602976	0.9129619583513956	0.4733230934746258	1.4314834112931287	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	40.0	65.7066051631313	0.6087668035913754	0.3923049410591688	0.8351299232789662	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	26.0	56.56430613075045	0.4596538308080727	0.3056099534931731	0.63609324392765	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	30.0	45.0048736010867	0.6665944729878235	0.4585648549012956	0.8987931575688644	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	17.0	19.242104708913395	0.8834792377013311	0.5091507127006231	1.2739094181972583	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
N_pi_don_pos	2526.0	3.0	6.300231182170363	0.4761730027447233	0.0	0.997761942067904	-	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
O_pi_acc_neg	1982.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc_neg	1982.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc_neg	1982.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc_neg	1982.0	3.0	1.702254441491457	1.7623687310643774	0.0	3.9170307090094	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_acc_neg	1982.0	36.0	68.02603871476893	0.529209118745645	0.3622197935984433	0.6952988201758692	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_acc_neg	1982.0	22.0	70.30475170822413	0.3129233723959866	0.2083783157907811	0.4432829445076903	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_acc_neg	1982.0	12.0	45.22155293605358	0.2653601926711547	0.129591031214814	0.4234076093923176	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_acc_neg	1982.0	9.0	29.72237904139873	0.3028021406854537	0.1241243806165393	0.4844296055706293	-	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_acc_neg	1982.0	5.0	11.225286214758611	0.4454229410583915	0.0985709902799143	0.8371011634320983	-	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_mix	2402.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_mix	2402.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_mix	2402.0	7.0	4.408534405439032	1.5878292775403422	0.5660730851654447	2.9007008794595013	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	38.0	29.95388539463804	1.2686167253214593	0.9020132281298956	1.6494706906804202	0	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	10.0	45.006018948465616	0.2221925029950006	0.1061930317765913	0.3528696287507423	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	19.0	26.456259120156982	0.7181665372155328	0.4317454639055957	1.046142785293362	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	6.0	7.775270673619363	0.7716773154093965	0.2468619825185741	1.4150153449455256	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
O_pi_mix	2402.0	8.0	6.4364200373922245	1.2429269614978815	0.4977228685109314	2.1200500206406843	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
N_pi_arom_don	2470.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_arom_don	2470.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_arom_don	2470.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_arom_don	2470.0	7.0	16.147467147231353	0.4335045203173069	0.126998446953168	0.7884837319790714	-	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_arom_don	2470.0	23.0	37.56001779979351	0.6123532774291295	0.3720593432054001	0.8556187651659571	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_arom_don	2470.0	12.0	27.80473745533503	0.4315811296285951	0.2331116563761637	0.6519671854156395	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_arom_don	2470.0	8.0	20.577199186080243	0.3887798299299994	0.1329318761175453	0.6734298812645445	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_arom_don	2470.0	5.0	8.190877545360916	0.610435203347883	0.1340580213459144	1.2375254222075185	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_arom_don	2470.0	3.0	3.6461318922021535	0.8227897642474175	0.0	1.8838649904927944	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
C_ali_apol	1390.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_apol	1390.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_apol	1390.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_apol	1390.0	209.0	154.29717074048358	1.3545290493467474	1.1822294652016114	1.5522092927745692	+	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_apol	1390.0	447.0	358.2638114515976	1.2476839293057955	1.143562519825094	1.3465180919897926	+	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_apol	1390.0	558.0	486.70277310135793	1.1464902828564614	1.063859636038233	1.221979654462192	+	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_apol	1390.0	373.0	401.2051979194502	0.9296988222841696	0.8558057811951953	1.021354579524344	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_apol	1390.0	275.0	277.9475377006259	0.9893953451611408	0.8794433600343576	1.0946097871860212	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_apol	1390.0	99.0	105.364143666401	0.9395985821651922	0.7811694536050913	1.11723351838149	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_pi_phenyl	1572.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_phenyl	1572.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_phenyl	1572.0	2.0	4.565781747535724	0.4380410870667338	0.0	1.178887969169503	0	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	492.0	660.3118036578786	0.7451025368235209	0.6673834874809638	0.8210438534893846	-	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	676.0	951.3735228988302	0.7105516221853972	0.6558579616249254	0.7726754581610403	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	524.0	682.0140681669628	0.7683125971409146	0.6966714710863351	0.8389140999401186	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	361.0	352.3554641338976	1.0245335655212584	0.9137165118789128	1.1436124851025626	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	192.0	174.01681406132317	1.103341657159288	0.9291571751564678	1.302611423599365	0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_pi_phenyl	1572.0	26.0	33.06457238552435	0.7863401255230745	0.4986775141113533	1.1078272446873665	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	halogen_bond;hydrophobic
C_ali_don	1429.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_don	1429.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_don	1429.0	1.0	6.740195980366631	0.1483636385222148	0.0	0.5164205829037111	-	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	430.0	310.3440522439343	1.3855590171324264	1.263606475943633	1.506720343206502	+	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	505.0	444.03177069100616	1.1373060067618912	1.0509483677900666	1.2214542808935105	+	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	333.0	347.7672057301268	0.9575370952556508	0.8586133366775972	1.055534887792078	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	273.0	292.7893580544603	0.9324109380683864	0.8250872013928013	1.0364008690578923	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	255.0	215.4161860348165	1.183755058957296	1.056823686760984	1.3189278150664514	+	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_don	1429.0	144.0	80.29227898976106	1.7934476616159196	1.5316534088773788	2.034791008507221	+	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
N_pi_amide_don	1505.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_amide_don	1505.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_amide_don	1505.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
N_pi_amide_don	1505.0	155.0	96.840330702702	1.600572807582071	1.3716935514423405	1.8495117416272715	+	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_amide_don	1505.0	347.0	222.3114031168577	1.560873599531914	1.4124025309860018	1.720068053793853	+	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_amide_don	1505.0	264.0	252.8068101488612	1.0442756658515169	0.9272776889865078	1.1670435905792784	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_amide_don	1505.0	128.0	150.97834099896036	0.8478037257071291	0.704947018467917	0.981971512138519	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_amide_don	1505.0	11.0	22.011824312440005	0.4997314099851023	0.2385330482444682	0.7886063239821438	-	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
N_pi_amide_don	1505.0	1.0	4.146704530834994	0.2411553542250179	0.0	0.8827713809085932	-	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;hydrophobic
S_mix	2727.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
S_mix	2727.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
S_mix	2727.0	1.0	0.2574703583896364	3.883942238067944	0.0		0	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	15.0	9.292165502446023	1.6142631118711217	0.9667136246306024	2.400440905880969	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	6.0	12.549795321522208	0.4780954466811367	0.1337798153849577	0.8989732299629081	-	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	2.0	13.893893788880323	0.1439481278891491	0.0	0.3977468246162757	-	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	1.0	11.77879402687105	0.0848983348990306	0.0	0.3194632065780888	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	3.0	10.598694763589728	0.2830537218890446	0.0	0.6470363696695716	-	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
S_mix	2727.0	2.0	4.810985232569769	0.4157152648194074	0.0	1.0458532602511668	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_pos	2724.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_pos	2724.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_pos	2724.0	26.0	24.583945746168965	1.0576007720018543	0.6846385766875647	1.462469492533548	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	24.0	27.497614231579707	0.8728029929388251	0.5453199578223064	1.255993436894945	0	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	23.0	22.7934174406396	1.0090632552094656	0.6113693378062784	1.444949886114289	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	6.0	3.5499120889804585	1.6901827001927845	0.5875380815334775	2.824774976033208	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	0.0	0.1104211238938568	0.0	0.0		0	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation
C_pi_pos	2724.0	0.0	0.0				?	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_neg	2277.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_neg	2277.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_pi_neg	2277.0	4.0	12.920192988177575	0.3095928987794639	0.0	0.6272346698715606	-	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	56.0	66.01107607087278	0.848342480281273	0.6498219012717342	1.0499307041567172	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	59.0	52.86776889404622	1.115991864877891	0.8632038856352617	1.3650958102511035	0	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	41.0	43.840919946602696	0.935199353707384	0.6871361784584749	1.2021955412797056	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	11.0	13.583423607960423	0.8098105689314999	0.3721801820839028	1.236848325871276	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	0.0	6.065239478819762	0.0	0.0	0.0	-	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
C_pi_neg	2277.0	0.0	6.171251858854037	0.0	0.0	0.0	-	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	0	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
Water	1492.0	658.0	1063.66205813088	0.6186175345544151	0.5647502328540888	0.6707142081478735	?	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond
S_apol	2091.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
S_apol	2091.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
S_apol	2091.0	9.0	3.2305024073120534	2.785944371881298	1.3333987684717294	4.072510773439046	+	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	82.0	61.99923937361757	1.322596871001184	1.0488834824137998	1.6148875694832527	+	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	90.0	83.57852874895126	1.0768315899689649	0.8686467550410066	1.3178722519963275	0	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	96.0	65.18672277957022	1.4726925347148574	1.185362626451766	1.7175481259962286	+	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	61.0	49.130625187441126	1.241588108583502	0.9638957122394796	1.562087456658147	0	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	83.0	55.888326474616655	1.4851044079428093	1.2032091596169383	1.7847266043232408	+	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
S_apol	2091.0	28.0	25.63612775507209	1.0922086310191763	0.716456808745917	1.544779784834711	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
O_pi_acc	1435.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc	1435.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc	1435.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
O_pi_acc	1435.0	1.0	0.74550325444051	1.3413757673673554	0.0	2.722400447165925	0	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
O_pi_acc	1435.0	228.0	128.3138961364269	1.7768925024113058	1.575631925872908	1.972759734660428	+	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
O_pi_acc	1435.0	228.0	209.0108761722001	1.090852323934354	0.966338393411772	1.218280004365872	0	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
O_pi_acc	1435.0	155.0	201.3331235518021	0.7698683518418628	0.6609986850340093	0.8747301323012866	-	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
O_pi_acc	1435.0	50.0	156.39048271409183	0.3197125498449188	0.2451746035664193	0.4085302083833275	-	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
O_pi_acc	1435.0	13.0	34.870518363656544	0.372807764554172	0.1897112981480576	0.5742558823196054	-	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	desolvation;halogen_bond;hydrophobic
C_ali_weak_pol	1416.0	0.0	0.0				?	160	180	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_weak_pol	1416.0	0.0	0.0				?	140	160	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_weak_pol	1416.0	0.0	0.0				?	120	140	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	
C_ali_weak_pol	1416.0	310.0	261.00813430652363	1.1877024477556746	1.0739808740494563	1.3072217120075182	+	100	120	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_weak_pol	1416.0	611.0	474.7293888965816	1.2870490310704243	1.1988953180831057	1.377112661497721	+	80	100	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_weak_pol	1416.0	599.0	470.0957839959152	1.274208406866301	1.1847605187358323	1.361810509607672	+	60	80	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_weak_pol	1416.0	498.0	393.3207071518772	1.266142338668434	1.1747885396944162	1.3646857239897427	+	40	60	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_weak_pol	1416.0	396.0	290.0164652080003	1.3654397163829584	1.2613815053722222	1.4902211891540256	+	20	40	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
C_ali_weak_pol	1416.0	139.0	143.20425019287043	0.970641582304938	0.8115647538825806	1.1380262211340642	0	0	20	[c]-[Cl]	1	chlorine_aryl	[c]-[Cl]	1	hydrophobic
O_ali_mix	402.0	0.0	0.0				?	160	180	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	
O_ali_mix	402.0	0.0	0.0				?	140	160	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	
O_ali_mix	402.0	0.0	0.0				?	120	140	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	
O_ali_mix	402.0	0.0	0.3946748575794787	0.0	0.0		0	100	120	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
O_ali_mix	402.0	3.0	5.733834170385301	0.5232101087775977	0.0	1.2342748436139166	0	80	100	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
O_ali_mix	402.0	1.0	8.068856337814665	0.123933300846305	0.0	0.371989957634375	-	60	80	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
O_ali_mix	402.0	9.0	7.379165371116041	1.2196501294344648	0.5325245031388924	2.110431831588967	0	40	60	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
O_ali_mix	402.0	2.0	4.268178667903947	0.4685839454284553	0.0	1.2996737177930529	0	20	40	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
O_ali_mix	402.0	2.0	2.5538419048734813	0.7831338330628109	0.0	2.0198648093362226	0	0	20	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	desolvation;halogen_bond
C_pi_carbonyl	342.0	0.0	0.0				?	160	180	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	
C_pi_carbonyl	342.0	0.0	0.0				?	140	160	[c]-[Br]	1	bromine_aryl	[c]-[Br]	1	
