atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	interaction_types
C_pi_carbonyl	459	10.0	4.130302688355538	2.4211300610467985	0.9229773635673476	3.995457422237106	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	11.0	13.262902680050292	0.8293810386278344	0.3842185446074392	1.3617061734204878	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	0.0	1.5414537772097154	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	2.0	1.2864670598902863	1.5546453246696932	0.0	4.045315592350495	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	0.0	0.1296141798139228	0.0			?	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	1.0	2.300458367483462	0.4346959780428145	0.0	1.5093314751578164	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	1.0	1.2510124537120808	0.7993525540315276	0.0	2.5860686063728915	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	68.0	17.407096477970217	3.906452755406871	3.266271540089827	4.563377972103001	+	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	3.0	4.992815748435074	0.6008633506935053	0.0	1.4444415610266956	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	0.0	1.738595977675551	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	1.0	1.0270176173884835	0.9736931315188296	0.0	3.1206701972450137	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.0090315576888222	0.0			?	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	2.0	8.225777393829285	0.2431381137909635	0.0	0.6434562105522151	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	0.0	0.6585257812951056	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	0.0	0.2167995456516149	0.0			?	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	0.0	0.7837717435748635	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	0.0	2.8216404084054143	0.0	0.0	0.0	-	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	18.0	21.9574026640805	0.8197690899682637	0.4915175545416973	1.2149703194085726	0	0	180	1.0	1.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	71	0.0	2.7120330802044395	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	
metal	6	0.0	0.0759969931607185	0.0			?	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	
C_ali_apol	468	24.0	32.06959890451417	0.7483723158327907	0.5166911788402339	1.015935347712911	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hydrophobic
C_ali_weak_pol	469	12.0	20.697806665969075	0.5797715764603292	0.3289980066051051	0.8496291523726756	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_ali_don	468	26.0	11.203033730936252	2.3207999390560743	1.5567555638998116	3.1691153468642046	+	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_pi_carbonyl	459	3.0	3.712270910630173	0.8081306758645849	0.0	1.7786641207334033	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	20.0	13.60769787104367	1.4697563239230018	0.8689064705978617	2.173062906269707	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	3.0	1.5790716546152463	1.8998504540511016	0.0	4.431747205313362	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	0.0	1.092257039214667	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	0.0	0.1542956726807911	0.0			?	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	2.0	2.024083164928232	0.9881016919929348	0.0	2.5519446751245964	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	0.0	1.3324338342763968	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	27.0	15.039293564684924	1.7952970918395432	1.2101356444068752	2.400359260020009	+	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	2.0	3.6375233106320937	0.5498246551861847	0.0	1.5166385424311792	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	0.0	1.4206549119118057	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	1.0	1.2044315035762485	0.8302672231926499	0.0	2.733864450606173	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.021250607820955	0.0			?	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	2.0	7.811688988010259	0.2560265779999296	0.0	0.6021221074326668	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	0.0	0.662519422825882	0.0	0.0	0.0	-	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	0.0	0.2983397213606868	0.0			?	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	2.0	0.8816159368531952	2.268561531610602	0.0	6.183124259207006	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	2.0	2.706024687850075	0.739091557065206	0.0	2.032098185839506	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	15.0	17.05607782230005	0.8794518972227119	0.4447112638473113	1.3301579959230485	0	0	180	1.5	2.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	71	3.0	2.4632142743598826	1.2179208407598288	0.0	2.358921392749118	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	
C_ali_apol	468	34.0	27.5624928740851	1.233560409623456	0.8980116262450104	1.595296151722802	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hydrophobic
C_ali_weak_pol	469	13.0	18.521114454896903	0.7019016070365494	0.3891086670772793	1.074223701625672	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_ali_don	468	13.0	10.221356189307029	1.271846882080073	0.6437970751621679	1.9139613332113976	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_pi_carbonyl	459	3.0	3.6111231119496345	0.8307664698754369	0.0	1.7493580373195248	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	15.0	12.536728578276326	1.19648438636472	0.5608412607155271	1.985487758370153	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	0.0	2.2719580932758703	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	1.0	1.2272115259977507	0.8148554497864395	0.0	2.4847541554813564	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	0.0	0.1374326145870468	0.0			?	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	2.0	2.547673936710778	0.7850298153075811	0.0	2.0998016838713003	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	0.0	1.066705422161115	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	25.0	14.867394798836507	1.681531992542261	1.1059011386753457	2.2621138220177084	+	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	3.0	4.162581940492827	0.7207065333216759	0.0	1.645122300856792	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	0.0	0.9314907091833472	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	2.0	1.071290752618533	1.8669068085498204	0.0	4.530811866547404	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.0124760030866127	0.0			?	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	3.0	6.847660272707674	0.4381058464534124	0.0	1.025065959089434	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	0.0	1.185226239237872	0.0	0.0	0.0	-	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	0.0	0.3368971476567592	0.0			?	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	2.0	0.946492109298915	2.113065687870804	0.0	6.534580894361329	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	1.0	2.12043502358976	0.4716013407036941	0.0	1.5580941753061646	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	14.0	19.351043927683747	0.723475180580387	0.3745825057910864	1.0917118888455175	0	0	180	2.0	2.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	71	0.0	2.4360901897342755	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	
C_ali_apol	468	64.0	43.44914092975028	1.472986545429676	1.182360131802566	1.80926705960766	+	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hydrophobic
C_ali_weak_pol	469	33.0	27.605977513383863	1.195393279734471	0.8696437601630124	1.5861036988762445	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_ali_don	468	11.0	16.29288923673617	0.6751411514661194	0.3411110983752368	1.056055571148798	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_pi_carbonyl	459	9.0	5.487049603481598	1.6402257406766276	0.7145115534046501	2.684832608390104	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	25.0	19.743520279041853	1.266238221283061	0.7390123348285522	1.823864609056548	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	3.0	2.3353626963317886	1.2845970369879478	0.0	2.9066524819268365	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	3.0	1.989676044087395	1.507783143348851	0.0	3.000899191045641	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	0.0	0.1676949934844984	0.0			?	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	5.0	3.435799503790145	1.4552653594845488	0.3262660710052233	3.000807745716488	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	0.0	2.0838109790437827	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	15.0	20.2663190453864	0.7401442741727059	0.4128152659778013	1.084030466533399	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	2.0	7.742724607633192	0.2583070044914542	0.0	0.6962985478484343	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	1.0	1.7697664172816785	0.5650463192402405	0.0	2.040845723480312	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	0.0	1.3335603658224284	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.0171386283201617	0.0			?	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	5.0	10.148824026162783	0.4926679176927727	0.1010790856870062	0.9373595699303926	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	2.0	1.2212347965735817	1.6376867131622848	0.0	4.243087537138486	0	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	0.0	0.3543174479692901	0.0			?	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	8.0	1.0813636089834775	7.398066601779118	2.936678749994742	14.15568879291342	+	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	0.0	3.672897719734767	0.0	0.0	0.0	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	18.0	31.364841367266585	0.5738909943534869	0.3440694418140204	0.8059411293468629	-	0	180	2.5	3.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	71	11.0	9.30432914682556	1.1822453641112824	0.2898000810771938	1.8701285698159151	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	
metal	6	0.0	0.1470022688978095	0.0			?	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	
C_ali_apol	468	174.0	116.94106237788952	1.4879290170780837	1.3236523906040385	1.647797226027376	+	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hydrophobic
C_ali_weak_pol	469	166.0	75.46855723116711	2.199591539712715	1.9735616004146028	2.459636859553905	+	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_ali_don	468	24.0	42.86806447518549	0.5598573272159881	0.3389309667839649	0.8264228969304246	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_pi_carbonyl	459	8.0	14.224911763502352	0.5623936466534748	0.2237615104290291	0.9331665647973107	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	78.0	49.45146233514653	1.5773042154218204	1.2059710736341716	1.948284852060148	+	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	7.0	5.6868773992548265	1.230903975689231	0.2825810333308138	2.3909943216327973	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	1.0	5.209327111328597	0.1919633723567338	0.0	0.5974760265852503	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	3.0	0.5373605770519406	5.58284349115924			?	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	5.0	7.762529064584357	0.6441199715195816	0.1389480795023771	1.22277474695417	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	4.0	4.385786944663351	0.9120370073761156	0.0	2.1768932325816883	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	13.0	62.781792781079965	0.2070664029192505	0.0960538805775426	0.3174934608957946	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	3.0	19.10487753678433	0.1570279628447673	0.0	0.3383783007402228	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	0.0	7.094642633595861	0.0	0.0	0.0	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	7.0	4.589002685918834	1.5253859017078395	0.2444043054028306	3.18594604372557	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.0372147357400742	0.0			?	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	11.0	29.165866011501844	0.3771532103885426	0.173051925619209	0.6371980093628181	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	6.0	2.653766038228827	2.260937819524027	0.0	4.428463948356267	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	1.0	0.99832071764738	1.0016821070853636			?	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	3.0	3.22642070194992	0.9298229453421618	0.0	2.378078018754743	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	7.0	10.526847199790607	0.6649664298479832	0.104184318897346	1.3986568715388843	0	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	18.0	77.83397826226478	0.2312614670593896	0.1312259105069381	0.3341255537602324	-	0	180	3.0	3.5	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	71	6.0	5.000733618035993	1.1998239575009522	0.2216386232706834	2.120830988151895	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	
metal	6	0.0	0.0197403164124246	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	
C_ali_apol	468	109.0	65.30986824860906	1.6689667721435255	1.413213612806549	1.973643397885636	+	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hydrophobic
C_ali_weak_pol	469	89.0	44.92812616572112	1.9809417306147183	1.634684866154548	2.3473899729383274	+	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_ali_don	468	27.0	23.981716805297093	1.1258576781307097	0.7132367631518952	1.5367677970478244	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hbond_weak;hydrophobic
C_pi_carbonyl	459	15.0	8.447857880566096	1.7755980524372696	0.9517321467839766	2.585504697913569	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
C_pi_phenyl	382	39.0	31.843194123376243	1.2247515073046618	0.7856714191478705	1.654102834125641	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hydrophobic;pi
C_pi_don	104	2.0	4.045444156245277	0.4943832921071076	0.0	1.327640479421201	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hydrophobic;hbond_weak;pi
C_pi_neg	254	0.0	2.6728205867191708	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;pi
C_pi_pos	41	1.0	0.4314641545903623	2.3176896373915765			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;pi
O_ali_mix	170	0.0	4.967336534582966	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_mix	141	0.0	3.103035146046687	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
O_pi_acc	463	3.0	33.24527310107143	0.0902383924138471	0.0	0.2050830161395306	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
O_pi_acc_neg	303	0.0	10.15294899851278	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;pi
N_don_pos	178	0.0	3.455016399675787	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
N_pi_don_pos	79	4.0	3.0999142566797064	1.2903582708395194	0.3008743895357749	2.566338827432615	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak;pi
N_pi	10	0.0	0.0272031763138402	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
N_pi_amide_don	458	7.0	16.38904760454163	0.4271145077435862	0.165195182237314	0.7159961232307613	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	87	0.0	1.895613462781634	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	35	0.0	0.5228447237930786	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hydrophobic;pi
S_mix	70	2.0	2.025266976903928	0.9875241253661512	0.0	2.6154348755713084	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
S_apol	224	5.0	5.515988116996698	0.9064559048982072	0.2127248144707476	1.7543918456823142	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	hydrophobic
Water	419	4.0	41.91954544652696	0.0954208820108138	0.0235470017276504	0.1934839048085742	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_4	desolvation;hbond_weak
other_ligand	67	2.0	2.420699839715383	0.8262073501170442	0.0	2.2652889737758386	0	0	180	0.0	0.5	sulfur_thiazole	
metal	12	0.0	0.8491549873697531	0.0			?	0	180	0.0	0.5	sulfur_thiazole	
C_ali_apol	358	14.0	21.11499916886312	0.6630357826698314	0.3504213446284716	1.034269692664267	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic
C_ali_weak_pol	372	14.0	16.206434590729167	0.863854410519674	0.4243683088209398	1.3180201849594362	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic
C_ali_don	362	5.0	9.31436372551926	0.536805319970609	0.1175881846580826	1.0186093148714206	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic
C_pi_carbonyl	333	6.0	3.075694606138445	1.950778854319688	0.7362165220814444	3.325703466852779	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
C_pi_phenyl	334	12.0	13.9830606998351	0.8581812135122544	0.3671340826628609	1.426113538419095	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic;pi
C_pi_don	124	1.0	2.2308049625969906	0.4482686818285765	0.0	1.3523921591888584	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic;pi
C_pi_neg	182	1.0	0.8515269462795739	1.1743609575353111	0.0	4.018434519999879	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;pi
C_pi_pos	61	0.0	0.1369443390338942	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	desolvation;pi
O_ali_mix	179	1.0	2.772769374293208	0.3606502615295601	0.0	1.163160087468778	0	0	180	0.0	0.5	sulfur_thiazole	desolvation
O_pi_mix	149	2.0	1.5682695490247247	1.2752909735725977	0.0	3.10184209475871	0	0	180	0.0	0.5	sulfur_thiazole	desolvation
O_pi_acc	363	19.0	10.885630015273868	1.7454203361073892	1.0719699200642625	2.395625698419797	+	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
O_pi_acc_neg	215	2.0	3.1692162498145744	0.6310708523336067	0.0	1.6016335650377502	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;pi
N_don_pos	97	3.0	1.113398977362248	2.6944519089709384	0.0	5.866950949787831	0	0	180	0.0	0.5	sulfur_thiazole	desolvation
N_pi_don_pos	110	2.0	1.7137892423489105	1.1670046412818011	0.0	3.446060934891853	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;pi
N_pi	9	0.0	0.0313141844984624	0.0			?	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
N_pi_amide_don	341	8.0	7.014524896179953	1.1404906416907477	0.4195967806396924	2.0757792691363792	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
N_pi_arom_don	88	0.0	0.9791864386787928	0.0	0.0	0.0	-	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
N_pi_arom_acc	53	1.0	0.3610825181574558	2.7694500556350223	0.0	7.881441714579751	0	0	180	0.0	0.5	sulfur_thiazole	desolvation;hydrophobic;pi
S_mix	54	1.0	0.7664014253342263	1.3047992435085851	0.0	4.928503785412089	0	0	180	0.0	0.5	sulfur_thiazole	desolvation
S_apol	149	1.0	1.881746921600301	0.5314210899038251	0.0	1.6977280631021925	0	0	180	0.0	0.5	sulfur_thiazole	hydrophobic
Water	335	26.0	18.55898634135258	1.4009385815467503	0.944027631134321	1.8684714397882696	0	0	180	0.0	0.5	sulfur_thiazole	desolvation
other_ligand	67	5.0	3.612044608333623	1.3842575444567102	0.2573921537917584	3.565135013282117	0	0	180	0.5	1.0	sulfur_thiazole	
metal	12	0.0	0.6389131363881453	0.0			?	0	180	0.5	1.0	sulfur_thiazole	
C_ali_apol	358	15.0	22.763736157387235	0.6589427981545215	0.3704108704309194	0.9793432196078884	-	0	180	0.5	1.0	sulfur_thiazole	hydrophobic
C_ali_weak_pol	372	17.0	20.937067366522847	0.8119570760507755	0.4871683790228568	1.1815374593236132	0	0	180	0.5	1.0	sulfur_thiazole	hydrophobic
C_ali_don	362	9.0	12.575296709790289	0.7156888785767735	0.2662420114009917	1.1831198333924318	0	0	180	0.5	1.0	sulfur_thiazole	hydrophobic
C_pi_carbonyl	333	4.0	4.021963377732678	0.994539140297926	0.2280873288433895	2.1603936271860693	0	0	180	0.5	1.0	sulfur_thiazole	desolvation;hydrophobic;pi
C_pi_phenyl	334	21.0	18.68484945513417	1.1239052286947744	0.54346423455079	1.711605171152216	0	0	180	0.5	1.0	sulfur_thiazole	hydrophobic;pi
C_pi_don	124	0.0	2.326955325145589	0.0	0.0	0.0	-	0	180	0.5	1.0	sulfur_thiazole	hydrophobic;pi
C_pi_neg	182	1.0	1.3629667363148323	0.7336936209490952	0.0	2.285422810669017	0	0	180	0.5	1.0	sulfur_thiazole	desolvation;pi
C_pi_pos	61	1.0	0.31056042611851	3.219985277900152	0.0	9.250093882676408	0	0	180	0.5	1.0	sulfur_thiazole	desolvation;pi
O_ali_mix	179	5.0	3.002033774867616	1.6655375571917044	0.3718038499518936	3.147227921530691	0	0	180	0.5	1.0	sulfur_thiazole	desolvation
O_pi_mix	149	3.0	1.8881454755652405	1.5888606247894703	0.0	4.007589035392908	0	0	180	0.5	1.0	sulfur_thiazole	desolvation
O_pi_acc	363	16.0	15.612621391287956	1.024811887703125	0.6008434870717381	1.4266266807279857	0	0	180	0.5	1.0	sulfur_thiazole	desolvation;hydrophobic;pi
